rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,err_wrong_element_length,err_bad_element_structure,err_failed_time,err_bad_uppercase_character,err_bad_lowercase_character,err_bad_character 
1722883544221348500,,1623,,1722883544,221051931,"""parsed encoder diag""",0,0,0,0,0,0
1722883544231278968,,1624,,1722883544,230972766,"""parsed encoder diag""",0,0,0,0,0,0
1722883544241128076,,1625,,1722883544,240902185,"""parsed encoder diag""",0,0,0,0,0,0
1722883544251093637,,1626,,1722883544,250887155,"""parsed encoder diag""",0,0,0,0,0,0
1722883544260951687,,1627,,1722883544,260779619,"""parsed encoder diag""",0,0,0,0,0,0
1722883544273006297,,1628,,1722883544,272175312,"""parsed encoder diag""",0,0,0,0,0,0
1722883544282297998,,1629,,1722883544,281594038,"""parsed encoder diag""",0,0,0,0,0,0
1722883544291606521,,1630,,1722883544,291242122,"""parsed encoder diag""",0,0,0,0,0,0
1722883544301378711,,1631,,1722883544,301139116,"""parsed encoder diag""",0,0,0,0,0,0
1722883544311516198,,1632,,1722883544,311235427,"""parsed encoder diag""",0,0,0,0,0,0
1722883544321464052,,1633,,1722883544,321170806,"""parsed encoder diag""",0,0,0,0,0,0
1722883544332168791,,1634,,1722883544,331867694,"""parsed encoder diag""",0,0,0,0,0,0
1722883544341493869,,1635,,1722883544,341125011,"""parsed encoder diag""",0,0,0,0,0,0
1722883544351372032,,1636,,1722883544,351115226,"""parsed encoder diag""",0,0,0,0,0,0
1722883544361384795,,1637,,1722883544,361147880,"""parsed encoder diag""",0,0,0,0,0,0
1722883544372161719,,1638,,1722883544,371840953,"""parsed encoder diag""",0,0,0,0,0,0
1722883544381502321,,1639,,1722883544,381211996,"""parsed encoder diag""",0,0,0,0,0,0
1722883544391633083,,1640,,1722883544,391295194,"""parsed encoder diag""",0,0,0,0,0,0
1722883544401377801,,1641,,1722883544,401103019,"""parsed encoder diag""",0,0,0,0,0,0
1722883544412059872,,1642,,1722883544,411751270,"""parsed encoder diag""",0,0,0,0,0,0
1722883544421559017,,1643,,1722883544,421109676,"""parsed encoder diag""",0,0,0,0,0,0
1722883544431503115,,1644,,1722883544,431191205,"""parsed encoder diag""",0,0,0,0,0,0
1722883544441424893,,1645,,1722883544,441173553,"""parsed encoder diag""",0,0,0,0,0,0
1722883544452010274,,1646,,1722883544,451752424,"""parsed encoder diag""",0,0,0,0,0,0
1722883544461666224,,1647,,1722883544,461304426,"""parsed encoder diag""",0,0,0,0,0,0
1722883544471681976,,1648,,1722883544,471321821,"""parsed encoder diag""",0,0,0,0,0,0
1722883544481671988,,1649,,1722883544,481318235,"""parsed encoder diag""",0,0,0,0,0,0
1722883544491853446,,1650,,1722883544,491303443,"""parsed encoder diag""",0,0,0,0,0,0
1722883544501618754,,1651,,1722883544,501308441,"""parsed encoder diag""",0,0,0,0,0,0
1722883544511578657,,1652,,1722883544,511255025,"""parsed encoder diag""",0,0,0,0,0,0
1722883544521682573,,1653,,1722883544,521245718,"""parsed encoder diag""",0,0,0,0,0,0
1722883544531613251,,1654,,1722883544,531262397,"""parsed encoder diag""",0,0,0,0,0,0
1722883544541583597,,1655,,1722883544,541275739,"""parsed encoder diag""",0,0,0,0,0,0
1722883544551609286,,1656,,1722883544,551307439,"""parsed encoder diag""",0,0,0,0,0,0
1722883544561609424,,1657,,1722883544,561270236,"""parsed encoder diag""",0,0,0,0,0,0
1722883544571481383,,1658,,1722883544,571247100,"""parsed encoder diag""",0,0,0,0,0,0
1722883544581672365,,1659,,1722883544,581356763,"""parsed encoder diag""",0,0,0,0,0,0
1722883544591771996,,1660,,1722883544,591355800,"""parsed encoder diag""",0,0,0,0,0,0
1722883544601703381,,1661,,1722883544,601308584,"""parsed encoder diag""",0,0,0,0,0,0
1722883544611589892,,1662,,1722883544,611311674,"""parsed encoder diag""",0,0,0,0,0,0
1722883544621827862,,1663,,1722883544,621389865,"""parsed encoder diag""",0,0,0,0,0,0
1722883544631647946,,1664,,1722883544,631306409,"""parsed encoder diag""",0,0,0,0,0,0
1722883544641557120,,1665,,1722883544,641267299,"""parsed encoder diag""",0,0,0,0,0,0
1722883544651497972,,1666,,1722883544,651229381,"""parsed encoder diag""",0,0,0,0,0,0
1722883544661534313,,1667,,1722883544,661210060,"""parsed encoder diag""",0,0,0,0,0,0
1722883544671755923,,1668,,1722883544,671319961,"""parsed encoder diag""",0,0,0,0,0,0
1722883544681584521,,1669,,1722883544,681281805,"""parsed encoder diag""",0,0,0,0,0,0
1722883544691797068,,1670,,1722883544,691424608,"""parsed encoder diag""",0,0,0,0,0,0
1722883544701554201,,1671,,1722883544,701169729,"""parsed encoder diag""",0,0,0,0,0,0
1722883544711444901,,1672,,1722883544,711182117,"""parsed encoder diag""",0,0,0,0,0,0
1722883544721412092,,1673,,1722883544,721145153,"""parsed encoder diag""",0,0,0,0,0,0
1722883544731842860,,1674,,1722883544,731536388,"""parsed encoder diag""",0,0,0,0,0,0
1722883544741475351,,1675,,1722883544,741195440,"""parsed encoder diag""",0,0,0,0,0,0
1722883544751486985,,1676,,1722883544,751189947,"""parsed encoder diag""",0,0,0,0,0,0
1722883544761695819,,1677,,1722883544,761359453,"""parsed encoder diag""",0,0,0,0,0,0
1722883544772331472,,1678,,1722883544,771482229,"""parsed encoder diag""",0,0,0,0,0,0
1722883544781797566,,1679,,1722883544,781387329,"""parsed encoder diag""",0,0,0,0,0,0
1722883544792091427,,1680,,1722883544,791558027,"""parsed encoder diag""",0,0,0,0,0,0
1722883544801840362,,1681,,1722883544,801428318,"""parsed encoder diag""",0,0,0,0,0,0
1722883544811557137,,1682,,1722883544,811264038,"""parsed encoder diag""",0,0,0,0,0,0
1722883544821237482,,1683,,1722883544,821012020,"""parsed encoder diag""",0,0,0,0,0,0
1722883544831292693,,1684,,1722883544,831057071,"""parsed encoder diag""",0,0,0,0,0,0
1722883544841217925,,1685,,1722883544,840996026,"""parsed encoder diag""",0,0,0,0,0,0
1722883544851251236,,1686,,1722883544,850996255,"""parsed encoder diag""",0,0,0,0,0,0
1722883544861195525,,1687,,1722883544,860987424,"""parsed encoder diag""",0,0,0,0,0,0
1722883544871465375,,1688,,1722883544,871169567,"""parsed encoder diag""",0,0,0,0,0,0
1722883544881348090,,1689,,1722883544,881052255,"""parsed encoder diag""",0,0,0,0,0,0
1722883544891385066,,1690,,1722883544,891086816,"""parsed encoder diag""",0,0,0,0,0,0
1722883544901034325,,1691,,1722883544,900807619,"""parsed encoder diag""",0,0,0,0,0,0
1722883544911246010,,1692,,1722883544,910943031,"""parsed encoder diag""",0,0,0,0,0,0
1722883544921167397,,1693,,1722883544,920909643,"""parsed encoder diag""",0,0,0,0,0,0
1722883544931558318,,1694,,1722883544,931260824,"""parsed encoder diag""",0,0,0,0,0,0
1722883544941251250,,1695,,1722883544,940960407,"""parsed encoder diag""",0,0,0,0,0,0
1722883544951483465,,1696,,1722883544,951098680,"""parsed encoder diag""",0,0,0,0,0,0
1722883544961643943,,1697,,1722883544,961225748,"""parsed encoder diag""",0,0,0,0,0,0
1722883544971546250,,1698,,1722883544,971235990,"""parsed encoder diag""",0,0,0,0,0,0
1722883544981913787,,1699,,1722883544,981437921,"""parsed encoder diag""",0,0,0,0,0,0
1722883544991765868,,1700,,1722883544,991317272,"""parsed encoder diag""",0,0,0,0,0,0
1722883545001481098,,1701,,1722883545,1202344,"""parsed encoder diag""",0,0,0,0,0,0
1722883545011528269,,1702,,1722883545,11211633,"""parsed encoder diag""",0,0,0,0,0,0
1722883545021379647,,1703,,1722883545,21026372,"""parsed encoder diag""",0,0,0,0,0,0
1722883545031388224,,1704,,1722883545,31044721,"""parsed encoder diag""",0,0,0,0,0,0
1722883545041261228,,1705,,1722883545,40981054,"""parsed encoder diag""",0,0,0,0,0,0
1722883545051465984,,1706,,1722883545,51128149,"""parsed encoder diag""",0,0,0,0,0,0
1722883545061355031,,1707,,1722883545,61068296,"""parsed encoder diag""",0,0,0,0,0,0
1722883545071623065,,1708,,1722883545,71136474,"""parsed encoder diag""",0,0,0,0,0,0
1722883545081355503,,1709,,1722883545,80975532,"""parsed encoder diag""",0,0,0,0,0,0
1722883545091663956,,1710,,1722883545,91173648,"""parsed encoder diag""",0,0,0,0,0,0
1722883545101309354,,1711,,1722883545,101041078,"""parsed encoder diag""",0,0,0,0,0,0
1722883545111318540,,1712,,1722883545,111028909,"""parsed encoder diag""",0,0,0,0,0,0
1722883545121264488,,1713,,1722883545,121002435,"""parsed encoder diag""",0,0,0,0,0,0
1722883545131351110,,1714,,1722883545,131031513,"""parsed encoder diag""",0,0,0,0,0,0
1722883545141266524,,1715,,1722883545,140994787,"""parsed encoder diag""",0,0,0,0,0,0
1722883545151332329,,1716,,1722883545,151035547,"""parsed encoder diag""",0,0,0,0,0,0
1722883545161602674,,1717,,1722883545,161267042,"""parsed encoder diag""",0,0,0,0,0,0
1722883545171763344,,1718,,1722883545,171404600,"""parsed encoder diag""",0,0,0,0,0,0
1722883545181559287,,1719,,1722883545,181194782,"""parsed encoder diag""",0,0,0,0,0,0
1722883545191590717,,1720,,1722883545,191263437,"""parsed encoder diag""",0,0,0,0,0,0
1722883545201332973,,1721,,1722883545,201099157,"""parsed encoder diag""",0,0,0,0,0,0
1722883545211529769,,1722,,1722883545,211155414,"""parsed encoder diag""",0,0,0,0,0,0
1722883545221445940,,1723,,1722883545,221091747,"""parsed encoder diag""",0,0,0,0,0,0
1722883545232716146,,1724,,1722883545,231988906,"""parsed encoder diag""",0,0,0,0,0,0
1722883545242492518,,1725,,1722883545,241891145,"""parsed encoder diag""",0,0,0,0,0,0
1722883545252497773,,1726,,1722883545,251913785,"""parsed encoder diag""",0,0,0,0,0,0
1722883545261453097,,1727,,1722883545,261114120,"""parsed encoder diag""",0,0,0,0,0,0
1722883545271290682,,1728,,1722883545,270989418,"""parsed encoder diag""",0,0,0,0,0,0
1722883545281173653,,1729,,1722883545,280810594,"""parsed encoder diag""",0,0,0,0,0,0
1722883545291092950,,1730,,1722883545,290853261,"""parsed encoder diag""",0,0,0,0,0,0
1722883545301013447,,1731,,1722883545,300820827,"""parsed encoder diag""",0,0,0,0,0,0
1722883545310947131,,1732,,1722883545,310762166,"""parsed encoder diag""",0,0,0,0,0,0
1722883545320946160,,1733,,1722883545,320734500,"""parsed encoder diag""",0,0,0,0,0,0
1722883545330946269,,1734,,1722883545,330708503,"""parsed encoder diag""",0,0,0,0,0,0
1722883545341013919,,1735,,1722883545,340802907,"""parsed encoder diag""",0,0,0,0,0,0
1722883545351064561,,1736,,1722883545,350857734,"""parsed encoder diag""",0,0,0,0,0,0
1722883545361411197,,1737,,1722883545,361106157,"""parsed encoder diag""",0,0,0,0,0,0
1722883545371649025,,1738,,1722883545,371130466,"""parsed encoder diag""",0,0,0,0,0,0
1722883545381550157,,1739,,1722883545,381151199,"""parsed encoder diag""",0,0,0,0,0,0
1722883545391744757,,1740,,1722883545,391287326,"""parsed encoder diag""",0,0,0,0,0,0
1722883545401524952,,1741,,1722883545,401211977,"""parsed encoder diag""",0,0,0,0,0,0
1722883545411464565,,1742,,1722883545,411158800,"""parsed encoder diag""",0,0,0,0,0,0
1722883545421601439,,1743,,1722883545,421218156,"""parsed encoder diag""",0,0,0,0,0,0
1722883545431668952,,1744,,1722883545,431238412,"""parsed encoder diag""",0,0,0,0,0,0
1722883545441530780,,1745,,1722883545,441162824,"""parsed encoder diag""",0,0,0,0,0,0
1722883545451484050,,1746,,1722883545,451164484,"""parsed encoder diag""",0,0,0,0,0,0
1722883545461476005,,1747,,1722883545,461221456,"""parsed encoder diag""",0,0,0,0,0,0
1722883545471513816,,1748,,1722883545,471200704,"""parsed encoder diag""",0,0,0,0,0,0
1722883545481535077,,1749,,1722883545,481138706,"""parsed encoder diag""",0,0,0,0,0,0
1722883545491477643,,1750,,1722883545,491193056,"""parsed encoder diag""",0,0,0,0,0,0
1722883545501457569,,1751,,1722883545,501082897,"""parsed encoder diag""",0,0,0,0,0,0
1722883545511544041,,1752,,1722883545,511157274,"""parsed encoder diag""",0,0,0,0,0,0
1722883545521447052,,1753,,1722883545,521111249,"""parsed encoder diag""",0,0,0,0,0,0
1722883545531496040,,1754,,1722883545,531153202,"""parsed encoder diag""",0,0,0,0,0,0
1722883545541499237,,1755,,1722883545,541096448,"""parsed encoder diag""",0,0,0,0,0,0
1722883545551475746,,1756,,1722883545,551170349,"""parsed encoder diag""",0,0,0,0,0,0
1722883545561574262,,1757,,1722883545,561229467,"""parsed encoder diag""",0,0,0,0,0,0
1722883545571771017,,1758,,1722883545,571300268,"""parsed encoder diag""",0,0,0,0,0,0
1722883545581889377,,1759,,1722883545,581334829,"""parsed encoder diag""",0,0,0,0,0,0
1722883545591682583,,1760,,1722883545,591304779,"""parsed encoder diag""",0,0,0,0,0,0
1722883545601601599,,1761,,1722883545,601277112,"""parsed encoder diag""",0,0,0,0,0,0
1722883545611637743,,1762,,1722883545,611319303,"""parsed encoder diag""",0,0,0,0,0,0
1722883545621481632,,1763,,1722883545,621144533,"""parsed encoder diag""",0,0,0,0,0,0
1722883545631489130,,1764,,1722883545,631167411,"""parsed encoder diag""",0,0,0,0,0,0
1722883545641306460,,1765,,1722883545,641015768,"""parsed encoder diag""",0,0,0,0,0,0
1722883545651663020,,1766,,1722883545,651424169,"""parsed encoder diag""",0,0,0,0,0,0
1722883545661305645,,1767,,1722883545,661066293,"""parsed encoder diag""",0,0,0,0,0,0
1722883545671529768,,1768,,1722883545,671139478,"""parsed encoder diag""",0,0,0,0,0,0
1722883545681419675,,1769,,1722883545,681138992,"""parsed encoder diag""",0,0,0,0,0,0
1722883545691696520,,1770,,1722883545,691042661,"""parsed encoder diag""",0,0,0,0,0,0
1722883545701399001,,1771,,1722883545,701117753,"""parsed encoder diag""",0,0,0,0,0,0
1722883545711652381,,1772,,1722883545,711283922,"""parsed encoder diag""",0,0,0,0,0,0
1722883545721506445,,1773,,1722883545,721161842,"""parsed encoder diag""",0,0,0,0,0,0
1722883545732116596,,1774,,1722883545,731216192,"""parsed encoder diag""",0,0,0,0,0,0
1722883545741355587,,1775,,1722883545,741108179,"""parsed encoder diag""",0,0,0,0,0,0
1722883545751583188,,1776,,1722883545,751231431,"""parsed encoder diag""",0,0,0,0,0,0
1722883545761913099,,1777,,1722883545,761359691,"""parsed encoder diag""",0,0,0,0,0,0
1722883545772167809,,1778,,1722883545,771534919,"""parsed encoder diag""",0,0,0,0,0,0
1722883545781668376,,1779,,1722883545,781225204,"""parsed encoder diag""",0,0,0,0,0,0
1722883545791690550,,1780,,1722883545,791326045,"""parsed encoder diag""",0,0,0,0,0,0
1722883545801498899,,1781,,1722883545,801194429,"""parsed encoder diag""",0,0,0,0,0,0
1722883545811542266,,1782,,1722883545,811187505,"""parsed encoder diag""",0,0,0,0,0,0
1722883545821440298,,1783,,1722883545,821096658,"""parsed encoder diag""",0,0,0,0,0,0
1722883545831356339,,1784,,1722883545,831090211,"""parsed encoder diag""",0,0,0,0,0,0
1722883545841278000,,1785,,1722883545,841025352,"""parsed encoder diag""",0,0,0,0,0,0
1722883545851652991,,1786,,1722883545,851371288,"""parsed encoder diag""",0,0,0,0,0,0
1722883545861277027,,1787,,1722883545,861054182,"""parsed encoder diag""",0,0,0,0,0,0
1722883545871671133,,1788,,1722883545,871151924,"""parsed encoder diag""",0,0,0,0,0,0
1722883545881399815,,1789,,1722883545,881075143,"""parsed encoder diag""",0,0,0,0,0,0
1722883545891898737,,1790,,1722883545,891592264,"""parsed encoder diag""",0,0,0,0,0,0
1722883545901113553,,1791,,1722883545,900848865,"""parsed encoder diag""",0,0,0,0,0,0
1722883545911107561,,1792,,1722883545,910846471,"""parsed encoder diag""",0,0,0,0,0,0
1722883545921006472,,1793,,1722883545,920762300,"""parsed encoder diag""",0,0,0,0,0,0
1722883545931563037,,1794,,1722883545,931249141,"""parsed encoder diag""",0,0,0,0,0,0
1722883545941138679,,1795,,1722883545,940837860,"""parsed encoder diag""",0,0,0,0,0,0
1722883545951078521,,1796,,1722883545,950844526,"""parsed encoder diag""",0,0,0,0,0,0
1722883545961520033,,1797,,1722883545,961212635,"""parsed encoder diag""",0,0,0,0,0,0
1722883545971606922,,1798,,1722883545,971224546,"""parsed encoder diag""",0,0,0,0,0,0
1722883545981553753,,1799,,1722883545,981074094,"""parsed encoder diag""",0,0,0,0,0,0
1722883545991715474,,1800,,1722883545,991196155,"""parsed encoder diag""",0,0,0,0,0,0
1722883546001415511,,1801,,1722883546,1099824,"""parsed encoder diag""",0,0,0,0,0,0
1722883546011481122,,1802,,1722883546,11083364,"""parsed encoder diag""",0,0,0,0,0,0
1722883546022902118,,1803,,1722883546,22259473,"""parsed encoder diag""",0,0,0,0,0,0
1722883546032423088,,1804,,1722883546,31761884,"""parsed encoder diag""",0,0,0,0,0,0
1722883546042432198,,1805,,1722883546,41769266,"""parsed encoder diag""",0,0,0,0,0,0
1722883546051670733,,1806,,1722883546,51269769,"""parsed encoder diag""",0,0,0,0,0,0
1722883546061324349,,1807,,1722883546,60883283,"""parsed encoder diag""",0,0,0,0,0,0
1722883546071051730,,1808,,1722883546,70781707,"""parsed encoder diag""",0,0,0,0,0,0
1722883546081066230,,1809,,1722883546,80794811,"""parsed encoder diag""",0,0,0,0,0,0
1722883546091082469,,1810,,1722883546,90801477,"""parsed encoder diag""",0,0,0,0,0,0
1722883546101108329,,1811,,1722883546,100789070,"""parsed encoder diag""",0,0,0,0,0,0
1722883546111091850,,1812,,1722883546,110833883,"""parsed encoder diag""",0,0,0,0,0,0
1722883546121200485,,1813,,1722883546,120850324,"""parsed encoder diag""",0,0,0,0,0,0
1722883546131896508,,1814,,1722883546,131579399,"""parsed encoder diag""",0,0,0,0,0,0
1722883546141135623,,1815,,1722883546,140865325,"""parsed encoder diag""",0,0,0,0,0,0
1722883546151117383,,1816,,1722883546,150842189,"""parsed encoder diag""",0,0,0,0,0,0
1722883546161267426,,1817,,1722883546,160930871,"""parsed encoder diag""",0,0,0,0,0,0
1722883546171243202,,1818,,1722883546,170937299,"""parsed encoder diag""",0,0,0,0,0,0
1722883546181356252,,1819,,1722883546,180922269,"""parsed encoder diag""",0,0,0,0,0,0
1722883546191476773,,1820,,1722883546,191046476,"""parsed encoder diag""",0,0,0,0,0,0
1722883546201232111,,1821,,1722883546,200943946,"""parsed encoder diag""",0,0,0,0,0,0
1722883546211348340,,1822,,1722883546,211004257,"""parsed encoder diag""",0,0,0,0,0,0
1722883546221267830,,1823,,1722883546,220951795,"""parsed encoder diag""",0,0,0,0,0,0
1722883546231370666,,1824,,1722883546,230951786,"""parsed encoder diag""",0,0,0,0,0,0
1722883546241216776,,1825,,1722883546,240893840,"""parsed encoder diag""",0,0,0,0,0,0
1722883546251488126,,1826,,1722883546,251123666,"""parsed encoder diag""",0,0,0,0,0,0
1722883546262342119,,1827,,1722883546,261806488,"""parsed encoder diag""",0,0,0,0,0,0
1722883546272523728,,1828,,1722883546,271900892,"""parsed encoder diag""",0,0,0,0,0,0
1722883546283966446,,1829,,1722883546,282709360,"""parsed encoder diag""",0,0,0,0,0,0
1722883546291824439,,1830,,1722883546,291348934,"""parsed encoder diag""",0,0,0,0,0,0
1722883546301068698,,1831,,1722883546,300847291,"""parsed encoder diag""",0,0,0,0,0,0
1722883546311307586,,1832,,1722883546,310950994,"""parsed encoder diag""",0,0,0,0,0,0
1722883546321135774,,1833,,1722883546,320870876,"""parsed encoder diag""",0,0,0,0,0,0
1722883546331174239,,1834,,1722883546,330911159,"""parsed encoder diag""",0,0,0,0,0,0
1722883546341104671,,1835,,1722883546,340787410,"""parsed encoder diag""",0,0,0,0,0,0
1722883546351158036,,1836,,1722883546,350896835,"""parsed encoder diag""",0,0,0,0,0,0
1722883546361384402,,1837,,1722883546,360996723,"""parsed encoder diag""",0,0,0,0,0,0
1722883546371449911,,1838,,1722883546,371032714,"""parsed encoder diag""",0,0,0,0,0,0
1722883546381454657,,1839,,1722883546,381030321,"""parsed encoder diag""",0,0,0,0,0,0
1722883546391478593,,1840,,1722883546,391052007,"""parsed encoder diag""",0,0,0,0,0,0
1722883546401349322,,1841,,1722883546,400996685,"""parsed encoder diag""",0,0,0,0,0,0
1722883546411162457,,1842,,1722883546,410895347,"""parsed encoder diag""",0,0,0,0,0,0
1722883546421418981,,1843,,1722883546,420961380,"""parsed encoder diag""",0,0,0,0,0,0
1722883546431338162,,1844,,1722883546,431016683,"""parsed encoder diag""",0,0,0,0,0,0
1722883546441626644,,1845,,1722883546,441175222,"""parsed encoder diag""",0,0,0,0,0,0
1722883546451323104,,1846,,1722883546,451017618,"""parsed encoder diag""",0,0,0,0,0,0
1722883546462454184,,1847,,1722883546,461781024,"""parsed encoder diag""",0,0,0,0,0,0
1722883546472737339,,1848,,1722883546,471979379,"""parsed encoder diag""",0,0,0,0,0,0
1722883546482476469,,1849,,1722883546,481860160,"""parsed encoder diag""",0,0,0,0,0,0
1722883546491463852,,1850,,1722883546,491077661,"""parsed encoder diag""",0,0,0,0,0,0
1722883546501018213,,1851,,1722883546,500750541,"""parsed encoder diag""",0,0,0,0,0,0
1722883546511009888,,1852,,1722883546,510787248,"""parsed encoder diag""",0,0,0,0,0,0
1722883546521007011,,1853,,1722883546,520783424,"""parsed encoder diag""",0,0,0,0,0,0
1722883546532419031,,1854,,1722883546,531793117,"""parsed encoder diag""",0,0,0,0,0,0
1722883546542581129,,1855,,1722883546,541833162,"""parsed encoder diag""",0,0,0,0,0,0
1722883546552421718,,1856,,1722883546,551796436,"""parsed encoder diag""",0,0,0,0,0,0
1722883546562867377,,1857,,1722883546,562121391,"""parsed encoder diag""",0,0,0,0,0,0
1722883546573690928,,1858,,1722883546,571991205,"""parsed encoder diag""",0,0,0,0,0,0
1722883546582118336,,1859,,1722883546,581573963,"""parsed encoder diag""",0,0,0,0,0,0
1722883546591318788,,1860,,1722883546,590938806,"""parsed encoder diag""",0,0,0,0,0,0
1722883546601170279,,1861,,1722883546,600895881,"""parsed encoder diag""",0,0,0,0,0,0
1722883546611029079,,1862,,1722883546,610790967,"""parsed encoder diag""",0,0,0,0,0,0
1722883546622380736,,1863,,1722883546,621820926,"""parsed encoder diag""",0,0,0,0,0,0
1722883546632584726,,1864,,1722883546,631882190,"""parsed encoder diag""",0,0,0,0,0,0
1722883546641466818,,1865,,1722883546,641077518,"""parsed encoder diag""",0,0,0,0,0,0
1722883546651167534,,1866,,1722883546,650925874,"""parsed encoder diag""",0,0,0,0,0,0
1722883546661219801,,1867,,1722883546,660910606,"""parsed encoder diag""",0,0,0,0,0,0
1722883546671375812,,1868,,1722883546,671004772,"""parsed encoder diag""",0,0,0,0,0,0
1722883546681370172,,1869,,1722883546,680989742,"""parsed encoder diag""",0,0,0,0,0,0
1722883546692242655,,1870,,1722883546,691609621,"""parsed encoder diag""",0,0,0,0,0,0
1722883546701265585,,1871,,1722883546,700944423,"""parsed encoder diag""",0,0,0,0,0,0
1722883546711363672,,1872,,1722883546,710992097,"""parsed encoder diag""",0,0,0,0,0,0
1722883546721544721,,1873,,1722883546,721080303,"""parsed encoder diag""",0,0,0,0,0,0
1722883546731454631,,1874,,1722883546,731108427,"""parsed encoder diag""",0,0,0,0,0,0
1722883546741311878,,1875,,1722883546,741053104,"""parsed encoder diag""",0,0,0,0,0,0
1722883546751369573,,1876,,1722883546,751049518,"""parsed encoder diag""",0,0,0,0,0,0
1722883546761413916,,1877,,1722883546,761039972,"""parsed encoder diag""",0,0,0,0,0,0
1722883546771476653,,1878,,1722883546,771116256,"""parsed encoder diag""",0,0,0,0,0,0
1722883546781209054,,1879,,1722883546,780896186,"""parsed encoder diag""",0,0,0,0,0,0
1722883546791595383,,1880,,1722883546,791091203,"""parsed encoder diag""",0,0,0,0,0,0
1722883546801260611,,1881,,1722883546,800947904,"""parsed encoder diag""",0,0,0,0,0,0
1722883546811024703,,1882,,1722883546,810789823,"""parsed encoder diag""",0,0,0,0,0,0
1722883546821089628,,1883,,1722883546,820821523,"""parsed encoder diag""",0,0,0,0,0,0
1722883546831143384,,1884,,1722883546,830841302,"""parsed encoder diag""",0,0,0,0,0,0
1722883546841006039,,1885,,1722883546,840795040,"""parsed encoder diag""",0,0,0,0,0,0
1722883546851094352,,1886,,1722883546,850830793,"""parsed encoder diag""",0,0,0,0,0,0
1722883546861029943,,1887,,1722883546,860800504,"""parsed encoder diag""",0,0,0,0,0,0
1722883546871215430,,1888,,1722883546,870929479,"""parsed encoder diag""",0,0,0,0,0,0
1722883546881189001,,1889,,1722883546,880813121,"""parsed encoder diag""",0,0,0,0,0,0
1722883546891197215,,1890,,1722883546,890961170,"""parsed encoder diag""",0,0,0,0,0,0
1722883546900839614,,1891,,1722883546,900600433,"""parsed encoder diag""",0,0,0,0,0,0
1722883546910887814,,1892,,1722883546,910628557,"""parsed encoder diag""",0,0,0,0,0,0
1722883546920810106,,1893,,1722883546,920559406,"""parsed encoder diag""",0,0,0,0,0,0
1722883546930814757,,1894,,1722883546,930566310,"""parsed encoder diag""",0,0,0,0,0,0
1722883546940830072,,1895,,1722883546,940607070,"""parsed encoder diag""",0,0,0,0,0,0
1722883546950845829,,1896,,1722883546,950632333,"""parsed encoder diag""",0,0,0,0,0,0
1722883546960864021,,1897,,1722883546,960589170,"""parsed encoder diag""",0,0,0,0,0,0
1722883546970781592,,1898,,1722883546,970518350,"""parsed encoder diag""",0,0,0,0,0,0
1722883546980922775,,1899,,1722883546,980625867,"""parsed encoder diag""",0,0,0,0,0,0
1722883546990936410,,1900,,1722883546,990614175,"""parsed encoder diag""",0,0,0,0,0,0
1722883547000787991,,1901,,1722883547,525712,"""parsed encoder diag""",0,0,0,0,0,0
1722883547010839582,,1902,,1722883547,10587930,"""parsed encoder diag""",0,0,0,0,0,0
1722883547020785087,,1903,,1722883547,20576477,"""parsed encoder diag""",0,0,0,0,0,0
1722883547030946138,,1904,,1722883547,30595064,"""parsed encoder diag""",0,0,0,0,0,0
1722883547040802878,,1905,,1722883547,40557384,"""parsed encoder diag""",0,0,0,0,0,0
1722883547050868149,,1906,,1722883547,50528287,"""parsed encoder diag""",0,0,0,0,0,0
1722883547060813208,,1907,,1722883547,60574293,"""parsed encoder diag""",0,0,0,0,0,0
1722883547071104487,,1908,,1722883547,70680618,"""parsed encoder diag""",0,0,0,0,0,0
1722883547080941247,,1909,,1722883547,80607891,"""parsed encoder diag""",0,0,0,0,0,0
1722883547091020681,,1910,,1722883547,90660333,"""parsed encoder diag""",0,0,0,0,0,0
1722883547100940624,,1911,,1722883547,100615501,"""parsed encoder diag""",0,0,0,0,0,0
1722883547110811702,,1912,,1722883547,110590934,"""parsed encoder diag""",0,0,0,0,0,0
1722883547120821521,,1913,,1722883547,120564460,"""parsed encoder diag""",0,0,0,0,0,0
1722883547130867246,,1914,,1722883547,130593538,"""parsed encoder diag""",0,0,0,0,0,0
1722883547140798859,,1915,,1722883547,140568971,"""parsed encoder diag""",0,0,0,0,0,0
1722883547150871838,,1916,,1722883547,150630712,"""parsed encoder diag""",0,0,0,0,0,0
1722883547160858231,,1917,,1722883547,160630941,"""parsed encoder diag""",0,0,0,0,0,0
1722883547171003435,,1918,,1722883547,170693397,"""parsed encoder diag""",0,0,0,0,0,0
1722883547181150814,,1919,,1722883547,180732727,"""parsed encoder diag""",0,0,0,0,0,0
1722883547191257592,,1920,,1722883547,190941810,"""parsed encoder diag""",0,0,0,0,0,0
1722883547201087628,,1921,,1722883547,200764417,"""parsed encoder diag""",0,0,0,0,0,0
1722883547211073235,,1922,,1722883547,210776090,"""parsed encoder diag""",0,0,0,0,0,0
1722883547220997337,,1923,,1722883547,220733404,"""parsed encoder diag""",0,0,0,0,0,0
1722883547231028079,,1924,,1722883547,230756759,"""parsed encoder diag""",0,0,0,0,0,0
