rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1722883527304908504,,153,,1722883527,304801634,'',8,"""/sick_lms_5xx""","""SickScanFieldMonSingleton","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_generic_field_mon.cpp""","""SickScanFieldMonSingleton",215,- /rosout
1722883527304916107,,154,,1722883527,304813119,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1722883527305605945,,155,,1722883527,305515817,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1722883527305610443,,156,,1722883527,305535463,'',8,"""/sick_lms_5xx""","""SickScanFieldMonSingleton","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_generic_field_mon.cpp""","""SickScanFieldMonSingleton",215,- /rosout
1722883527305615965,,157,,1722883527,305548102,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1722883527306482816,,158,,1722883527,306374554,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1722883527306488378,,159,,1722883527,306405420,'',2,"""/sick_lms_5xx""","""Safety fieldset 0, pointcounter = [  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,\","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",3288,- /rosout
1722883527306765943,,160,,1722883527,306710203,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1722883527307736306,,161,,1722883527,307682158,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1722883527307740705,,162,,1722883527,307702428,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1722883527308666957,,163,,1722883527,308573885,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1722883527309471702,,164,,1722883527,309364454,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1722883527310340054,,165,,1722883527,310193656,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1722883527310513639,,166,,1722883527,310449828,'',2,"""/sick_lms_5xx""","""sick_lms_5xx","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",3719,- /rosout
1722883527310740876,,167,,1722883527,310672312,'',2,"""/sick_lms_5xx""","""sick_lms_5xx","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",3724,- /rosout
1722883527310957937,,168,,1722883527,310885531,'',2,"""/sick_lms_5xx""","""sick_lms_5xx","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",3729,- /rosout
1722883527310961157,,169,,1722883527,310900881,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1722883527311603583,,170,,1722883527,311542173,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1722883527311616520,,171,,1722883527,311559547,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1722883527312403903,,172,,1722883527,312333968,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1722883527312407504,,173,,1722883527,312355337,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1722883527313114562,,174,,1722883527,313056472,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1722883527313131855,,175,,1722883527,313078515,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1722883527314255942,,176,,1722883527,314053205,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1722883527314264953,,177,,1722883527,314070537,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1722883527315114333,,178,,1722883527,314952194,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1722883527315119063,,179,,1722883527,314970894,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1722883527315858731,,180,,1722883527,315687526,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1722883527317808041,,181,,1722883527,317715413,'',2,"""/sick_lms_5xx""","""SickScanServices","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_services.cpp""","""SickScanServices",130,- /rosout
1722883527318168650,,182,,1722883527,318078416,'',2,"""/sick_lms_5xx""","""SickScanServices","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_services.cpp""","""SickScanServices",136,- /rosout
1722883527318477394,,183,,1722883527,318388688,'',2,"""/sick_lms_5xx""","""SickScanServices","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_services.cpp""","""SickScanServices",148,- /rosout
1722883527318785501,,184,,1722883527,318708603,'',2,"""/sick_lms_5xx""","""SickScanServices","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_services.cpp""","""SickScanServices",154,- /rosout
1722883527319140032,,185,,1722883527,319012116,'',2,"""/sick_lms_5xx""","""SickScanServices","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_services.cpp""","""SickScanServices",160,- /rosout
1722883527319453845,,186,,1722883527,319292937,'',2,"""/sick_lms_5xx""","""SickScanServices","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_services.cpp""","""SickScanServices",166,- /rosout
1722883527319628341,,187,,1722883527,319557053,'',2,"""/sick_lms_5xx""","""SickScanServices","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_services.cpp""","""SickScanServices",172,- /rosout
1722883527319636339,,188,,1722883527,319570380,'',2,"""/sick_lms_5xx""","""SickScanServices","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_generic_laser.cpp""","""string, rosNodePtr, bool, int&)""",651,- /rosout
1722883527319638602,,189,,1722883527,319588610,'',2,"""/sick_lms_5xx""","""Setup completed, sick_scan_xd is up and running. Pointcloud is published on topic\","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_generic_laser.cpp""","""string, rosNodePtr, bool, int&)""",669,- /rosout
1722883527320199124,,190,,1722883527,320094147,'',4,"""/sick_lms_5xx""","""Field 15 of received data is not equal to 0 (5). Unexpected data, ignoring scan\n""","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_generic_parser.cpp""","""SickGenericParser",1253,- /rosout
1722883527320210423,,191,,1722883527,320120049,'',4,"""/sick_lms_5xx""","""Field 15 of received data is not equal to 0 (5). Unexpected data, ignoring scan\n""","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_generic_parser.cpp""","""SickGenericParser",1253,- /rosout
1722883527399807490,,192,,1722883527,399643854,'',4,"""/sick_lms_5xx""","""Field 15 of received data is not equal to 0 (5). Unexpected data, ignoring scan\n""","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_generic_parser.cpp""","""SickGenericParser",1253,- /rosout
1722883527406864308,,193,,1722883527,406668788,'',4,"""/sick_lms_5xx""","""Field 15 of received data is not equal to 0 (5). Unexpected data, ignoring scan\n""","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_generic_parser.cpp""","""SickGenericParser",1253,- /rosout
1722883527464016456,,1,,1722883527,444902420,'',4,"""/SparkFun_GPS_node_RearRight""","""GPSSparkFunRearRight NTRIP System Disconnected""","""SparkFun_GPS_node.py""","""main""",300,- /GPS_SparkFun_RearRight_VTG
1722883539361968745,,6,,1722883539,361664717,'',2,"""/ousterO1/os_nodelet_mgr""","""No metadata file was specified, using","""/home/ivsg/catkin_ws/src/ouster-ros/src/os_sensor_nodelet.cpp""","""OusterSensor",116,- /rosout
1722883539362207873,,7,,1722883539,361898548,'',2,"""/ousterO1/os_nodelet_mgr""","""Wrote sensor metadata to 192.168.0-metadata.json""","""/home/ivsg/catkin_ws/src/ouster-ros/src/os_sensor_nodelet.cpp""","""OusterSensor",123,- /rosout
1722883539362257618,,8,,1722883539,361989557,'',2,"""/ousterO1/os_nodelet_mgr""","""ouster client version",v3.1.0\nlidar mode,"""/home/ivsg/catkin_ws/src/ouster-ros/src/os_sensor_nodelet_base.cpp""","""OusterSensorNodeletBase",49,- /rosout
1722883539365475494,,9,,1722883539,365142806,'',4,"""/ousterO1/os_nodelet_mgr""","""point_cloud_frame is set to sensor_frame. If you need  to reproject or raytrace the\",https,"""/home/ivsg/catkin_ws/src/ouster-ros/src/os_transforms_broadcaster.h""","""OusterTransformsBroadcaster",58,- /rosout
1722883539367706959,,10,,1722883539,367095876,'',2,"""/ousterO1/os_nodelet_mgr""","""reset service created""","""/home/ivsg/catkin_ws/src/ouster-ros/src/os_sensor_nodelet.cpp""","""OusterSensor",144,- /rosout
1722883539367846049,,11,,1722883539,367699736,'',2,"""/ousterO1/os_nodelet_mgr""","""get_metadata service created""","""/home/ivsg/catkin_ws/src/ouster-ros/src/os_sensor_nodelet_base.cpp""","""OusterSensorNodeletBase",32,- /rosout
1722883539368544273,,12,,1722883539,368282034,'',2,"""/ousterO1/os_nodelet_mgr""","""get_config service created""","""/home/ivsg/catkin_ws/src/ouster-ros/src/os_sensor_nodelet.cpp""","""OusterSensor",157,- /rosout
1722883539369014715,,13,,1722883539,368818699,'',2,"""/ousterO1/os_nodelet_mgr""","""set_config service created""","""/home/ivsg/catkin_ws/src/ouster-ros/src/os_sensor_nodelet.cpp""","""OusterSensor",194,- /rosout
