rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,LockStatus,NumOfSats,HDOP,AgeOfDiff,xEast,yNorth,zUp,BaseStationID,NTRIP_Status,MessageDisplay
1722883531359418895,,38,,1722883531,358529090,"""SparkFun GPS Diagnostic""",6,12,0.53,1.4,-15.657232960288471,-172.31061431294748,-9.98835224555468,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883531461475163,,39,,1722883531,460764169,"""SparkFun GPS Diagnostic""",6,12,0.53,1.5,-14.58952897847488,-172.66340789622961,-9.985359279982953,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883531567823348,,40,,1722883531,567286729,"""SparkFun GPS Diagnostic""",6,12,0.53,0.6,-13.52533798922538,-173.00602111125664,-9.981366244976764,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883531663460059,,41,,1722883531,661060571,"""SparkFun GPS Diagnostic""",6,12,0.53,0.7,-12.463676309762155,-173.33863884388919,-9.984373137462494,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883531762740319,,42,,1722883531,761463880,"""SparkFun GPS Diagnostic""",6,12,0.53,0.8,-11.395831451780765,-173.66440796743777,-9.98538002554234,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883531858459459,,43,,1722883531,857723236,"""SparkFun GPS Diagnostic""",6,12,0.53,0.9,-10.325457056559411,-173.98092234757019,-9.980386851022125,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883531967043037,,44,,1722883531,966089248,"""SparkFun GPS Diagnostic""",6,12,0.53,1.0,-9.253817843055367,-174.28947761959228,-9.970393653418448,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883532063843993,,45,,1722883532,63223838,"""SparkFun GPS Diagnostic""",6,12,0.53,1.1,-8.18822106640508,-174.5917391123212,-9.974400485146292,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883532152972011,,46,,1722883532,152164936,"""SparkFun GPS Diagnostic""",6,12,0.53,1.2,-7.118267946488554,-174.8882626701185,-9.972407346440813,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883532261615133,,47,,1722883532,260254144,"""SparkFun GPS Diagnostic""",6,12,0.53,1.3,-6.042412705682328,-175.1749761761817,-9.965414124180555,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883532360003768,,48,,1722883532,359052181,"""SparkFun GPS Diagnostic""",6,12,0.53,1.4,-4.967119473924634,-175.45484100430014,-9.958420908600113,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883532468812912,,49,,1722883532,468214511,"""SparkFun GPS Diagnostic""",6,12,0.53,0.5,-3.8939340186464095,-175.72619118789981,-9.95542765282385,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883532558343669,,50,,1722883532,557409048,"""SparkFun GPS Diagnostic""",6,12,0.53,0.6,-2.819624282582864,-175.9897671386422,-9.95543437176419,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883532657773712,,51,,1722883532,657344102,"""SparkFun GPS Diagnostic""",6,12,0.53,0.7,-1.7446118468208272,-176.24816027011656,-9.955441141210095,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883532758648532,,52,,1722883532,757149934,"""SparkFun GPS Diagnostic""",6,12,0.53,0.8,-0.6711451033013367,-176.5004449936448,-9.959447928990514,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883532857258413,,53,,1722883532,855566024,"""SparkFun GPS Diagnostic""",6,12,0.53,0.9,0.4049916763878216,-176.74551090735986,-9.961454709734042,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883532966116221,,54,,1722883532,964535474,"""SparkFun GPS Diagnostic""",6,12,0.53,1.0,1.4819716749007101,-176.98298787284597,-9.95946146946299,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
